date,category,conv_base,aov_base,inv_idx,margin_rate,comp_price_idx,seasonality,conv_base_lag1,aov_base_lag1,inv_idx_lag1,margin_rate_lag1,comp_price_idx_lag1,seasonality_lag1
2024-11-11,APPAREL,0.04175207728768901,121.52104416869544,0.7311627335592389,0.38435356839590495,1.068887856214848,1.0039060622416593,0.037261823215682936,121.10581433847558,0.7365078298612229,0.3446499905830184,1.0317837656851325,1.110416464502793
2024-11-12,APPAREL,0.04049092926084725,129.2032568482718,0.8718937373661384,0.3819120694367332,1.061629725696748,0.8320459231608133,0.04175207728768901,121.52104416869544,0.7311627335592389,0.38435356839590495,1.068887856214848,1.0039060622416593
2024-11-13,APPAREL,0.040230648519926804,119.87403115174642,0.961523433614494,0.37837819578104165,1.0263299075491243,0.7255248675504972,0.04049092926084725,129.2032568482718,0.8718937373661384,0.3819120694367332,1.061629725696748,0.8320459231608133
2024-11-14,APPAREL,0.044401929744915775,99.95323378804389,1.0,0.3925906958693086,1.1430346559400362,0.7658258548068108,0.040230648519926804,119.87403115174642,0.961523433614494,0.37837819578104165,1.0263299075491243,0.7255248675504972
2024-11-15,APPAREL,0.0388840051961553,109.96756110276625,1.0,0.4158714807164464,1.1203927539043255,0.9238672766005949,0.044401929744915775,99.95323378804389,1.0,0.3925906958693086,1.1430346559400362,0.7658258548068108
2024-11-16,APPAREL,0.044919421463889185,110.85762456713105,1.0,0.4397911057811716,1.0650860841454928,1.0819016260052245,0.0388840051961553,109.96756110276625,1.0,0.4158714807164464,1.1203927539043255,0.9238672766005949
2024-11-17,APPAREL,0.051364993349340776,105.72808725386125,0.7275140267117391,0.46230516794874027,1.0313738234601781,1.1221813981897752,0.044919421463889185,110.85762456713105,1.0,0.4397911057811716,1.0650860841454928,1.0819016260052245
2024-11-18,APPAREL,0.04409200349207788,121.00590290688628,0.748203545994417,0.47142244151882495,1.0816073579796075,1.0156249911115722,0.051364993349340776,105.72808725386125,0.7275140267117391,0.46230516794874027,1.0313738234601781,1.1221813981897752
2024-11-19,APPAREL,0.03665937976610696,114.90953376413306,0.6572419523391932,0.4946676093403668,1.0757577386392811,0.8437153746421174,0.04409200349207788,121.00590290688628,0.748203545994417,0.47142244151882495,1.0816073579796075,1.0156249911115722
2024-11-20,APPAREL,0.042022805162198945,121.92048307521102,0.8733154921326401,0.4937349169507927,1.1413543651166167,0.7371413837328717,0.03665937976610696,114.90953376413306,0.6572419523391932,0.4946676093403668,1.0757577386392811,0.8437153746421174
2024-11-21,APPAREL,0.04252113005368977,124.75894356685328,0.9204153237502474,0.5059568665745725,1.1230254320911004,0.7773859934658054,0.042022805162198945,121.92048307521102,0.8733154921326401,0.4937349169507927,1.1413543651166167,0.7371413837328717
2024-11-22,APPAREL,0.04244882886908817,133.71098401624806,0.8049375093567972,0.5051286403034907,1.0399901524266337,0.9353676122176371,0.04252113005368977,124.75894356685328,0.9204153237502474,0.5059568665745725,1.1230254320911004,0.7773859934658054
2024-11-23,APPAREL,0.04503104936002348,142.08529526257826,0.8487758660497905,0.4945076455936793,1.0032191585926782,1.0933387507826726,0.04244882886908817,133.71098401624806,0.8049375093567972,0.5051286403034907,1.0399901524266337,0.9353676122176371
2024-11-24,APPAREL,0.05038751404702031,138.9057700931313,0.8640612568136214,0.5109680439258236,0.9604572897695358,1.1335519230607254,0.04503104936002348,142.08529526257826,0.8487758660497905,0.4945076455936793,1.0032191585926782,1.0933387507826726
2024-11-25,APPAREL,0.049259769119085826,150.81313911273654,0.9005036431390178,0.503983757618323,0.9803927858938504,1.026925546744109,0.05038751404702031,138.9057700931313,0.8640612568136214,0.5109680439258236,0.9604572897695358,1.1335519230607254
2024-11-26,APPAREL,0.051904439732163805,155.44929515234764,0.8754492107016099,0.49911395488804333,0.9933892186130868,0.8549426124377203,0.049259769119085826,150.81313911273654,0.9005036431390178,0.503983757618323,0.9803927858938504,1.026925546744109
2024-11-27,APPAREL,0.04713357668798046,156.86680724701586,0.7843747872260335,0.49831799836028373,0.9942470212956442,0.7482919768186782,0.051904439732163805,155.44929515234764,0.8754492107016099,0.49911395488804333,0.9933892186130868,0.8549426124377203
2024-11-28,APPAREL,0.04094257566293688,164.41786609316543,0.6513950901259344,0.5173633098385471,1.0456801892052243,0.788456637680435,0.04713357668798046,156.86680724701586,0.7843747872260335,0.49831799836028373,0.9942470212956442,0.7482919768186782
2024-11-29,APPAREL,0.043985096732578964,158.9337389525993,0.5273329607631744,0.5068120145016096,1.0760388930274436,0.9463550270902849,0.04094257566293688,164.41786609316543,0.6513950901259344,0.5173633098385471,1.0456801892052243,0.788456637680435
2024-11-30,APPAREL,0.04588349681372469,183.07233145927972,0.6311552059952743,0.5057564507063421,1.1122719216233616,1.1042396805051846,0.043985096732578964,158.9337389525993,0.5273329607631744,0.5068120145016096,1.0760388930274436,0.9463550270902849
2024-12-01,APPAREL,0.043744383447094554,169.09720899653072,0.46737699836314983,0.4733113777621673,1.1174950429936168,1.1443631374523626,0.04588349681372469,183.07233145927972,0.6311552059952743,0.5057564507063421,1.1122719216233616,1.1042396805051846
2024-12-02,APPAREL,0.05027134836673172,167.66168305269872,0.4298485834375403,0.4527728131786522,1.110635346258166,1.0376438422087224,0.043744383447094554,169.09720899653072,0.46737699836314983,0.4733113777621673,1.1174950429936168,1.1443631374523626
2024-12-03,APPAREL,0.05639689876960664,157.26145638174725,0.3792396888517585,0.44260147313741477,1.047384108690006,0.8655648129130437,0.05027134836673172,167.66168305269872,0.4298485834375403,0.4527728131786522,1.110635346258166,1.0376438422087224
2024-12-04,APPAREL,0.0548999858351059,162.2687430160835,0.22616578286383915,0.4413128204437625,1.0489305773604678,0.7588149347174653,0.05639689876960664,157.26145638174725,0.3792396888517585,0.44260147313741477,1.047384108690006,0.8655648129130437
2024-12-05,APPAREL,0.05216959484481203,166.46593908385094,0.35580655334465827,0.42774107172062525,1.1431796533356224,0.7988772348231563,0.0548999858351059,162.2687430160835,0.22616578286383915,0.4413128204437625,1.0489305773604678,0.7588149347174653
2024-12-06,APPAREL,0.051410961506517555,160.90548393508988,0.34632358077073333,0.4478743266625411,1.115157297308662,0.9566701756291116,0.05216959484481203,166.46593908385094,0.35580655334465827,0.42774107172062525,1.1431796533356224,0.7988772348231563
2024-12-07,APPAREL,0.04993114457803934,164.67225341123105,0.7885877074621643,0.4585985763430728,1.0392890056816988,1.114446323838986,0.051410961506517555,160.90548393508988,0.34632358077073333,0.4478743266625411,1.115157297308662,0.9566701756291116
2024-12-08,APPAREL,0.048479792332911435,165.77022927721814,0.9320560062449147,0.47579807001229374,0.9997859762662198,1.154458251132441,0.04993114457803934,164.67225341123105,0.7885877074621643,0.4585985763430728,1.0392890056816988,1.114446323838986
2024-12-09,APPAREL,0.045947690052901176,163.74595819684575,0.676905155042161,0.49781803783048,1.087487616921927,1.0476244348350245,0.048479792332911435,165.77022927721814,0.9320560062449147,0.47579807001229374,0.9997859762662198,1.154458251132441
2024-12-10,APPAREL,0.04401763473712349,163.40578552553472,0.6751333284340847,0.45406886467194635,0.9610521366516364,0.8754279270205754,0.045947690052901176,163.74595819684575,0.676905155042161,0.49781803783048,1.087487616921927,1.0476244348350245
2024-12-11,APPAREL,0.04815566719738305,164.15346161863317,0.7203305699756231,0.43602952932020306,0.8629082649967202,0.7685576476526531,0.04401763473712349,163.40578552553472,0.6751333284340847,0.45406886467194635,0.9610521366516364,0.8754279270205754
2024-12-12,APPAREL,0.040930447428953964,160.86088694524415,0.567107420590393,0.4314072916663637,0.7990699932417332,0.808496659609892,0.04815566719738305,164.15346161863317,0.7203305699756231,0.43602952932020306,0.8629082649967202,0.7685576476526531
2024-12-13,APPAREL,0.04584774104685917,170.34147654400786,0.5677025382024493,0.42957566582840295,0.7821434099980445,0.9661634618242275,0.040930447428953964,160.86088694524415,0.567107420590393,0.4314072916663637,0.7990699932417332,0.808496659609892
2024-12-14,APPAREL,0.03892573493995656,163.83473577874835,0.4753858301785564,0.4398636305504161,0.8013453433720904,1.1238106583769003,0.04584774104685917,170.34147654400786,0.5677025382024493,0.42957566582840295,0.7821434099980445,0.9661634618242275
2024-12-15,APPAREL,0.04124540827781662,169.10923596118303,0.2748080409922764,0.44267861812004733,0.7806453007467576,1.1636908591587318,0.03892573493995656,163.83473577874835,0.4753858301785564,0.4398636305504161,0.8013453433720904,1.1238106583769003
2024-12-16,APPAREL,0.03971940987446465,171.0143708662221,0.29361963923234646,0.4715242146710769,0.804467253554848,1.0567225805286766,0.04124540827781662,169.10923596118303,0.2748080409922764,0.44267861812004733,0.7806453007467576,1.1636908591587318
2024-12-17,APPAREL,0.030930219336785254,173.5103833206159,0.26812259891698265,0.5000549118888303,0.8207663110049692,0.8843889144046662,0.03971940987446465,171.0143708662221,0.29361963923234646,0.4715242146710769,0.804467253554848,1.0567225805286766
2024-12-18,APPAREL,0.035113115307771475,180.78576424293396,0.30062120231844014,0.4944862595609248,0.7369509475115955,0.7773788213932266,0.030930219336785254,173.5103833206159,0.26812259891698265,0.5000549118888303,0.8207663110049692,0.8843889144046662
2024-12-19,APPAREL,0.03821693045857443,180.37272783959443,0.4055881677665356,0.49207301077869775,0.7560664690577009,0.8171754058027924,0.035113115307771475,180.78576424293396,0.30062120231844014,0.4944862595609248,0.7369509475115955,0.7773788213932266
2024-12-20,APPAREL,0.03928898513271636,181.1085689429312,0.653341623428948,0.47490633391497633,0.7496760438104313,0.9746972087696553,0.03821693045857443,180.37272783959443,0.4055881677665356,0.49207301077869775,0.7560664690577009,0.8171754058027924
2024-12-21,APPAREL,0.034432383595175156,188.3133158522707,0.8181547553614772,0.4878275776644036,0.7470397049031605,1.1321968773414621,0.03928898513271636,181.1085689429312,0.653341623428948,0.47490633391497633,0.7496760438104313,0.9746972087696553
2024-12-22,APPAREL,0.03960014353238875,192.63538519232236,0.8615716114830334,0.4926674183669225,0.7659459680653766,1.1719270651247586,0.034432383595175156,188.3133158522707,0.8181547553614772,0.4878275776644036,0.7470397049031605,1.1321968773414621
2024-12-23,APPAREL,0.04298827487557588,187.42999284542438,0.8253433948055428,0.4807617225327231,0.8326113785086693,1.0648063329305881,0.03960014353238875,192.63538519232236,0.8615716114830334,0.4926674183669225,0.7659459680653766,1.1719270651247586
2024-12-24,APPAREL,0.0349564309586982,196.0798997417238,0.7564650118871006,0.49430901669108634,0.9083850788188998,0.8923178178521665,0.04298827487557588,187.42999284542438,0.8253433948055428,0.4807617225327231,0.8326113785086693,1.0648063329305881
2024-12-25,APPAREL,0.03831925151015223,187.50092636575468,0.6267510059227887,0.490348495199681,0.856101171653498,0.785150526381103,0.0349564309586982,196.0798997417238,0.7564650118871006,0.49430901669108634,0.9083850788188998,0.8923178178521665
2024-12-26,APPAREL,0.03484060429179572,175.71217299163766,0.7229828486201013,0.4838046935240649,0.8417162562402979,0.8247876094071299,0.03831925151015223,187.50092636575468,0.6267510059227887,0.490348495199681,0.856101171653498,0.785150526381103
2024-12-27,APPAREL,0.041336621197850226,171.3463220648163,0.6493085823291845,0.5166058517136086,0.8364099382033191,0.9821476553302411,0.03484060429179572,175.71217299163766,0.7229828486201013,0.4838046935240649,0.8417162562402979,0.8247876094071299
2024-12-28,APPAREL,0.04555247633041995,170.55817665285412,0.6310065482832125,0.5358847075290818,0.8401540639578848,1.1394833591301865,0.041336621197850226,171.3463220648163,0.6493085823291845,0.5166058517136086,0.8364099382033191,0.9821476553302411
2024-12-29,APPAREL,0.04236319514720847,168.58999571318012,0.7418317497741427,0.5014423214921199,0.8938501800066437,1.1790474229998127,0.04555247633041995,170.55817665285412,0.6310065482832125,0.5358847075290818,0.8401540639578848,1.1394833591301865
2024-12-30,APPAREL,0.041593778002966986,166.0718910008811,0.7411570916575912,0.5209496809252506,0.9106846038681882,1.0717584569762648,0.04236319514720847,168.58999571318012,0.7418317497741427,0.5014423214921199,0.8938501800066437,1.1790474229998127
2024-12-31,APPAREL,0.040572750369220464,164.84796732008792,0.8884054246529279,0.4917827635571584,0.9874151512597518,0.8990996480040704,0.041593778002966986,166.0718910008811,0.7411570916575912,0.5209496809252506,0.9106846038681882,1.0717584569762648
2025-01-01,APPAREL,0.044172780537819256,152.1944360826336,1.0,0.47461038656645216,0.9493643187773659,0.791760053036595,0.040572750369220464,164.84796732008792,0.8884054246529279,0.4917827635571584,0.9874151512597518,0.8990996480040704
2025-01-02,APPAREL,0.03828738256219835,151.17470474071524,1.0,0.4541574807667252,0.8640930706695884,0.8312228740208181,0.044172780537819256,152.1944360826336,1.0,0.47461038656645216,0.9493643187773659,0.791760053036595
2025-01-03,APPAREL,0.028063160556098712,141.24621877312012,0.8064403555018356,0.4660569314964414,0.9068237457096736,0.988406750994336,0.03828738256219835,151.17470474071524,1.0,0.4541574807667252,0.8640930706695884,0.8312228740208181
2025-01-04,APPAREL,0.03368235240840404,149.25331035039682,0.8930521252693779,0.46166065390617445,1.0080649185920167,1.1455644311395607,0.028063160556098712,141.24621877312012,0.8064403555018356,0.4660569314964414,0.9068237457096736,0.988406750994336
2025-01-05,APPAREL,0.03997863116342834,159.74878784992154,0.9173873468281779,0.44946432173312556,0.9898903515445399,1.1849486694015892,0.03368235240840404,149.25331035039682,0.8930521252693779,0.46166065390617445,1.0080649185920167,1.1455644311395607
2025-01-06,APPAREL,0.040632510247303424,166.44116036125695,0.8852959095677636,0.45903671979420374,1.045634962474766,1.0774781291037756,0.03997863116342834,159.74878784992154,0.9173873468281779,0.44946432173312556,0.9898903515445399,1.1849486694015892
2025-01-07,APPAREL,0.03927970782465781,166.91204176567626,0.974287680193548,0.4516450178779627,1.1362607350525082,0.9046360509950222,0.040632510247303424,166.44116036125695,0.8852959095677636,0.45903671979420374,1.045634962474766,1.0774781291037756
2025-01-08,APPAREL,0.04277579607754413,169.53860786306004,0.9360126579197333,0.4336958347382736,1.1553043577971385,0.7971115463352985,0.03927970782465781,166.91204176567626,0.974287680193548,0.4516450178779627,1.1362607350525082,0.9046360509950222
2025-01-09,APPAREL,0.04401393690588054,173.79050749469192,0.9137438588267214,0.41080267426679856,1.2246965275489694,0.8363878718643134,0.04277579607754413,169.53860786306004,0.9360126579197333,0.4336958347382736,1.1553043577971385,0.7971115463352985
2025-01-10,APPAREL,0.041326011572782574,170.65109490997287,0.9966452231401957,0.4283800487912667,1.1750902706796689,0.9933837228822922,0.04401393690588054,173.79050749469192,0.9137438588267214,0.41080267426679856,1.2246965275489694,0.8363878718643134
2025-01-11,APPAREL,0.04343985830129214,171.83760314337874,1.0,0.4379796469680106,1.17219502610722,1.1503519022877953,0.041326011572782574,170.65109490997287,0.9966452231401957,0.4283800487912667,1.1750902706796689,0.9933837228822922
2025-01-12,APPAREL,0.03176540805976538,175.40774452584282,0.9724379616076575,0.42720031151081717,1.1610249879939691,1.1895452211790791,0.04343985830129214,171.83760314337874,1.0,0.4379796469680106,1.17219502610722,1.1503519022877953
2025-01-13,APPAREL,0.03950426306163382,181.33671765886206,0.8726453456748944,0.43540294890927145,1.1522075942716625,1.0818823994530289,0.03176540805976538,175.40774452584282,0.9724379616076575,0.42720031151081717,1.1610249879939691,1.1895452211790791
2025-01-14,APPAREL,0.02681161878635309,186.83445476322416,0.7847489524341702,0.4450856392232028,1.1116040581039095,0.9088467348356795,0.03950426306163382,181.33671765886206,0.8726453456748944,0.43540294890927145,1.1522075942716625,1.0818823994530289
2025-01-15,APPAREL,0.015595040468433517,196.75412363110772,0.8680651377753618,0.456374375191797,1.0978550892877375,0.8011273959508658,0.02681161878635309,186.83445476322416,0.7847489524341702,0.4450856392232028,1.1116040581039095,0.9088467348356795
2025-01-16,APPAREL,0.010488762064510779,194.64454240032396,0.8838579586932066,0.42514198859325714,1.0551901338125729,0.8402076972718792,0.015595040468433517,196.75412363110772,0.8680651377753618,0.456374375191797,1.0978550892877375,0.8011273959508658
2025-01-17,APPAREL,0.006579165224090075,178.28526572858738,0.8730874556772462,0.42367532263466195,1.0353105863342562,0.9970063921851516,0.010488762064510779,194.64454240032396,0.8838579586932066,0.42514198859325714,1.0551901338125729,0.8402076972718792
2025-01-18,APPAREL,0.01779627446499015,178.60329662942146,0.7947646476324305,0.4087210210284091,1.0098268665117311,1.1537763420108476,0.006579165224090075,178.28526572858738,0.8730874556772462,0.42367532263466195,1.0353105863342562,0.9970063921851516
2025-01-19,APPAREL,0.02257280044680293,174.96024466554084,0.8340336872456364,0.4248473952888277,1.0906972447265941,1.1927704165869302,0.01779627446499015,178.60329662942146,0.7947646476324305,0.4087210210284091,1.0098268665117311,1.1537763420108476
2025-01-20,APPAREL,0.025971740040572105,176.47143997967325,0.9993327461902044,0.41441615245962904,1.028488468577999,1.0849073948506731,0.02257280044680293,174.96024466554084,0.8340336872456364,0.4248473952888277,1.0906972447265941,1.1927704165869302
2025-01-21,APPAREL,0.02723219548977849,169.33222639294826,1.0,0.4223836742883516,1.020455759412628,0.9116706338516993,0.025971740040572105,176.47143997967325,0.9993327461902044,0.41441615245962904,1.028488468577999,1.0849073948506731
2025-01-22,APPAREL,0.0332487664774692,160.99645717874174,0.8654340945130152,0.4278345322154075,1.0851898394730435,0.8037493618030341,0.02723219548977849,169.33222639294826,1.0,0.4223836742883516,1.020455759412628,0.9116706338516993
2025-01-23,APPAREL,0.03678669341136487,148.005600668441,0.7238739038198548,0.4370486712083853,1.0803476142193125,0.8426269530151299,0.0332487664774692,160.99645717874174,0.8654340945130152,0.4278345322154075,1.0851898394730435,0.8037493618030341
2025-01-24,APPAREL,0.03709095377654435,147.10539772488144,0.7825172396309314,0.4004134845895171,1.0739488385519185,0.9992222209417927,0.03678669341136487,148.005600668441,0.7238739038198548,0.4370486712083853,1.0803476142193125,0.8426269530151299
2025-01-25,APPAREL,0.03428225245555028,157.1222030301799,0.578768520257663,0.3861066064328731,1.0944229775290861,1.1557880871830017,0.03709095377654435,147.10539772488144,0.7825172396309314,0.4004134845895171,1.0739488385519185,0.9992222209417927
2025-01-26,APPAREL,0.03150190507880044,159.85654071406591,0.7202686792302353,0.37666568223028063,1.0996097372823894,1.1945774820510826,0.03428225245555028,157.1222030301799,0.578768520257663,0.3861066064328731,1.0944229775290861,1.1557880871830017
2025-01-27,APPAREL,0.03329018185777499,174.47427941556228,0.6205249844932814,0.40757117850134766,1.1408227505279236,1.086509245134329,0.03150190507880044,159.85654071406591,0.7202686792302353,0.37666568223028063,1.0996097372823894,1.1945774820510826
2025-01-28,APPAREL,0.03609367690044617,159.0131095253287,0.6067275224976361,0.4059676748665614,1.0830440178422878,0.913066794292048,0.03329018185777499,174.47427941556228,0.6205249844932814,0.40757117850134766,1.1408227505279236,1.086509245134329
2025-01-29,APPAREL,0.03111695004703388,144.5206063956644,0.6821988256696441,0.42836021878787794,1.1079062211527517,0.8049394186876035,0.03609367690044617,159.0131095253287,0.6067275224976361,0.4059676748665614,1.0830440178422878,0.913066794292048
2025-01-30,APPAREL,0.041636227590995,151.05805274703349,0.5500545097002884,0.38676175420182396,0.9735695092851147,0.8436105537043828,0.03111695004703388,144.5206063956644,0.6821988256696441,0.42836021878787794,1.1079062211527517,0.8049394186876035
2025-01-31,APPAREL,0.049707746434157714,150.6825311303979,0.48565994581832106,0.4125097948892658,0.9701208189692043,0.9999990739736169,0.041636227590995,151.05805274703349,0.5500545097002884,0.38676175420182396,0.9735695092851147,0.8436105537043828
2025-02-01,APPAREL,0.05569016486272591,156.2861586209293,0.6320099193084486,0.381097575983044,0.8783312837478157,1.1563579623590794,0.049707746434157714,150.6825311303979,0.48565994581832106,0.4125097948892658,0.9701208189692043,0.9999990739736169
2025-02-02,APPAREL,0.056434555326836194,160.8367413301503,0.3721928421988116,0.39037470682697895,0.8952474473294538,1.194940210505101,0.05569016486272591,156.2861586209293,0.6320099193084486,0.381097575983044,0.8783312837478157,1.1563579623590794
2025-02-03,APPAREL,0.04641233864581949,156.38227399737787,0.4792319655988104,0.3894721280884306,0.8983761088462991,1.0866647193820156,0.056434555326836194,160.8367413301503,0.3721928421988116,0.39037470682697895,0.8952474473294538,1.194940210505101
2025-02-04,APPAREL,0.043601144021572176,160.76505387201124,0.5545105581227464,0.4127214965997895,0.8870492375135332,0.913014968263027,0.04641233864581949,156.38227399737787,0.4792319655988104,0.3894721280884306,0.8983761088462991,1.0866647193820156
2025-02-05,APPAREL,0.04628091665446707,171.61080146704495,0.3430422810880793,0.3887812023170273,0.7872472453623763,0.8046803077390525,0.043601144021572176,160.76505387201124,0.5545105581227464,0.4127214965997895,0.8870492375135332,0.913014968263027
2025-02-06,APPAREL,0.04328182067948041,168.75044054657246,0.3324026871799219,0.3983301456637437,0.8003290764205435,0.8431442346164625,0.04628091665446707,171.61080146704495,0.3430422810880793,0.3887812023170273,0.7872472453623763,0.8046803077390525
2025-02-07,APPAREL,0.039935364069154385,168.48937485634121,0.49896406749190336,0.39726967367529553,0.8583219405441507,0.9993256849267408,0.04328182067948041,168.75044054657246,0.3324026871799219,0.3983301456637437,0.8003290764205435,0.8431442346164625
2025-02-08,APPAREL,0.0438638383959309,162.14079430877283,0.4509178289537894,0.39123575133488914,0.9748440682763383,1.155477702892952,0.039935364069154385,168.48937485634121,0.49896406749190336,0.39726967367529553,0.8583219405441507,0.9993256849267408
2025-02-09,APPAREL,0.04690613520157678,173.39438311634925,0.5177593483395455,0.3937771105575654,0.9518899312591186,1.1938533414595989,0.0438638383959309,162.14079430877283,0.4509178289537894,0.39123575133488914,0.9748440682763383,1.155477702892952
2025-02-10,APPAREL,0.05143570088535863,172.54755329481856,0.47466597394229754,0.3889818357753798,0.9396516939912599,1.085371562819894,0.04690613520157678,173.39438311634925,0.5177593483395455,0.3937771105575654,0.9518899312591186,1.1938533414595989
2025-02-11,APPAREL,0.047971576870083764,172.4874803964401,0.3914057150827259,0.4054877132386373,0.9437013525306854,0.9115159073744873,0.05143570088535863,172.54755329481856,0.47466597394229754,0.3889818357753798,0.9396516939912599,1.085371562819894
2025-02-12,APPAREL,0.043052218154502844,169.89894129287669,0.4469285320104133,0.3923107799613714,0.9184827505377791,0.8029757867281848,0.047971576870083764,172.4874803964401,0.3914057150827259,0.4054877132386373,0.9437013525306854,0.9115159073744873
2025-02-13,APPAREL,0.048776038427833936,171.16244758040926,0.4346674181882514,0.41346336395084327,0.9385724003916025,0.8412347585696321,0.043052218154502844,169.89894129287669,0.4469285320104133,0.3923107799613714,0.9184827505377791,0.8029757867281848
2025-02-14,APPAREL,0.05052923593387752,177.88838865523596,0.647166933135727,0.4184061849311503,0.8973669113530593,0.9972118196629068,0.048776038427833936,171.16244758040926,0.4346674181882514,0.41346336395084327,0.9385724003916025,0.8412347585696321
2025-02-15,APPAREL,0.03968771891152549,194.46440763398522,0.5856494395433849,0.4159823029958182,0.8809452119560326,1.153160074796012,0.05052923593387752,177.88838865523596,0.647166933135727,0.4184061849311503,0.8973669113530593,0.9972118196629068
2025-02-16,APPAREL,0.0283735425133926,188.91219343850344,0.6005061531524429,0.4080753556234979,0.8851088572649715,1.1913326372927802,0.03968771891152549,194.46440763398522,0.5856494395433849,0.4159823029958182,0.8809452119560326,1.153160074796012
2025-02-17,APPAREL,0.03600766227528381,194.15807534037359,0.5314911893263635,0.4242388077012931,0.9088804526487074,1.0826485295222419,0.0283735425133926,188.91219343850344,0.6005061531524429,0.4080753556234979,0.8851088572649715,1.1913326372927802
2025-02-18,APPAREL,0.044034985072748,182.24968656612586,0.5451701507839074,0.39135479968740805,0.9551479311290543,0.908591351839535,0.03600766227528381,194.15807534037359,0.5314911893263635,0.4242388077012931,0.9088804526487074,1.0826485295222419
2025-02-19,APPAREL,0.04142194106341522,170.66676927549142,0.36604018158770246,0.4128463849420351,0.8925972537609715,0.7998505755648526,0.044034985072748,182.24968656612586,0.5451701507839074,0.39135479968740805,0.9551479311290543,0.908591351839535
2025-02-20,APPAREL,0.03855245368096835,166.9389465287687,0.6120586347165442,0.44717324625528226,0.8923229089191045,0.8379098178454365,0.04142194106341522,170.66676927549142,0.36604018158770246,0.4128463849420351,0.8925972537609715,0.7998505755648526
2025-02-21,APPAREL,0.04081250194440427,171.01471174772053,0.6369756163548822,0.4411660204165007,0.920428342941932,0.9936881346295424,0.03855245368096835,166.9389465287687,0.6120586347165442,0.44717324625528226,0.8923229089191045,0.8379098178454365
2025-02-22,APPAREL,0.042819764432559505,179.5838195267259,0.5774818495248624,0.46009285770667235,0.9330550105100839,1.1494386895974027,0.04081250194440427,171.01471174772053,0.6369756163548822,0.4411660204165007,0.920428342941932,0.9936881346295424
2025-02-23,APPAREL,0.04586861551156809,173.66170109235097,0.6263209809170468,0.4676862656847301,0.9431695204290438,1.1874146546556743,0.042819764432559505,179.5838195267259,0.5774818495248624,0.46009285770667235,0.9330550105100839,1.1494386895974027
2025-02-24,APPAREL,0.03160687868145696,182.1502110660951,0.7012490689758049,0.49951906934320467,1.03342489389798,1.0785351104294505,0.04586861551156809,173.66170109235097,0.6263209809170468,0.4676862656847301,0.9431695204290438,1.1874146546556743
2025-02-25,APPAREL,0.03286606286348712,177.8593639631914,0.5781642700075019,0.47054299789067877,1.0343473016249847,0.9042837151859108,0.03160687868145696,182.1502110660951,0.7012490689758049,0.49951906934320467,1.03342489389798,1.0785351104294505
2025-02-26,APPAREL,0.031041440250681666,173.15089528217155,0.5100622425594653,0.5019530970884031,0.9750099179369387,0.7953499977961036,0.03286606286348712,177.8593639631914,0.5781642700075019,0.47054299789067877,1.0343473016249847,0.9042837151859108
